0,1,2,3,4,5,6,7,8,9,target_class
-1.1088625348730932,1.1160393604095185,0.531465425077172,-0.20790220177066468,1.5533101085220817,1.2918297404105137,1.7250106651612482,0.0,0.0,1.0,0
1.4862680153244632,1.747414071185455,1.642437121641546,-1.5638682229998009,-1.207363230700724,1.4643742207685393,0.5918436755931638,0.0,1.0,0.0,0
-0.0744398680111302,0.7552538113946975,-0.3711990783813819,1.0870483104210749,-1.207363230700724,1.1710486041598966,-1.145679041744566,1.0,0.0,0.0,0
1.3229381205567847,-0.4172992229034705,-1.1002742542517523,-1.0076200386685825,1.5533101085220817,0.6016518189784118,1.120654937391603,0.0,1.0,0.0,1
0.4155498162919049,0.12387910061876091,1.2952584664651792,-1.0467173551391473,1.5533101085220817,-0.6751773356709765,1.5739217332188369,0.0,1.0,0.0,0
-0.43739518971708213,-0.43984831971689675,0.7050547526653554,0.06637139710617695,0.8631417737163802,0.4636162346919919,-1.5989458375717998,1.0,0.0,0.0,0
1.5044157814097607,0.4395664560067292,-0.2670454818284718,-0.1913154614498189,-0.8622790632978733,-0.0885261024536901,0.13857687976592992,0.0,0.0,1.0,0
-1.4355223244084498,1.2513339412900764,1.6077192561239093,0.016611176143639633,-0.17211072849217188,1.274575292374711,-1.0701345757733602,1.0,0.0,0.0,0
0.21592438935363134,-1.1614194177465387,1.191104869912269,-0.5704409544977206,-0.8622790632978733,-0.2093072387043078,-1.5989458375717998,0.0,1.0,0.0,0
-1.2721924296407716,-1.7476959348956227,0.010697442312621696,-0.039072880647770813,1.2082259411192309,-0.7096862317425815,-1.3723124396581827,0.0,0.0,1.0,0
0.814800670168452,0.8905483922752554,0.2884403664537152,0.1564137017050538,0.17297343891067885,-0.7441951278141864,1.2717438693340144,0.0,0.0,1.0,0
-0.2559175288641062,-0.9584775464257018,0.4967475595595353,0.2778523361969597,0.5180576063135296,-1.261828568888263,1.7250106651612482,1.0,0.0,0.0,0
0.05259449458595297,1.6121194903048972,-0.19760975079319842,0.9016322489773357,0.5180576063135296,-1.0030118483512247,-0.8435011778597433,0.0,1.0,0.0,0
-0.6188728505700581,-0.7104374814780124,0.46202969404189864,1.712605373950113,-1.207363230700724,0.9122318836228585,0.9695660054491919,0.0,1.0,0.0,0
-0.019996569755237413,-1.0261248368659808,-1.2044278508046624,-1.1095100149252062,0.5180576063135296,0.27381730629816364,0.5162992096219581,0.0,1.0,0.0,1
1.4862680153244632,1.4091776189840604,-1.5168886404633926,-0.9365340087221008,-0.17211072849217188,-1.261828568888263,-0.39023438203250954,1.0,0.0,0.0,0
-1.3992267922378547,1.3415303285437814,0.3578760974889886,0.10606109715962928,-1.207363230700724,1.4471197727327365,-1.6744903035430052,1.0,0.0,0.0,0
0.3974020502066073,-0.9810266432391281,0.531465425077172,1.1451019015440351,-0.8622790632978733,0.9812496757660684,0.44075474365075246,1.0,0.0,0.0,1
-1.3084879618113667,-1.7476959348956227,-0.5447884059695653,-0.3311179870112327,-1.5524473981035747,-0.7959584719215942,-0.23914545009009827,0.0,1.0,0.0,0
-0.12888316626702298,-1.5673031603882122,-0.2670454818284718,0.03201314929871095,1.2082259411192309,1.1192852600524883,-0.6168677799461264,0.0,1.0,0.0,1
-0.6914639149112485,-1.1614194177465387,-0.8919670611459322,0.5420554141647164,-0.5171948958950225,-1.4171186012104862,0.21412134573713554,1.0,0.0,0.0,0
-1.4173745583231523,-1.409459482694228,-1.030838523216479,-0.6403422172784276,1.2082259411192309,-1.0547751924586324,-1.296767973686977,1.0,0.0,0.0,0
-1.5081133887496403,-1.116321224119686,0.08013317334789508,-1.7682405590959354,-1.5524473981035747,0.9812496757660684,0.8940215394779862,0.0,0.0,1.0,0
0.9599827988508328,-0.7104374814780124,1.0175155423240856,-0.5378598574389167,0.17297343891067885,1.188303052195698,0.6673881415643693,0.0,1.0,0.0,0
1.1596082257891063,0.6650574241409922,0.2537225009360785,-0.29142828695778034,-1.207363230700724,-1.6931897697833265,1.0451104714203976,0.0,0.0,1.0,0
-0.43739518971708213,0.033682713365055676,-0.3711990783813819,1.6243402200998986,0.8631417737163802,0.6189062670142146,-0.3146899160613039,0.0,0.0,1.0,0
-1.6895910496026163,-0.7104374814780124,1.3299763319828157,1.405750678014468,0.17297343891067885,-0.2093072387043078,0.13857687976592992,0.0,0.0,1.0,0
-1.5625566870055332,0.5072137464470081,-0.6489420025224754,-1.6088893752992393,1.5533101085220817,-0.0885261024536901,-0.3146899160613039,1.0,0.0,0.0,0
0.5607319449742857,0.19152639105903982,1.2605406009475424,-1.5158851527859258,-1.207363230700724,0.6189062670142146,1.120654937391603,0.0,1.0,0.0,0
0.9599827988508328,-0.4849465133437494,0.8092083492182656,1.7244530456078602,1.2082259411192309,-0.7959584719215942,0.742932607535575,0.0,1.0,0.0,0
-0.6370206166553557,0.4846646496335818,-0.683659868040112,0.004171120903005726,-1.207363230700724,1.4471197727327365,-1.5989458375717998,1.0,0.0,0.0,0
-0.34665635929059413,0.21407548787246614,1.191104869912269,0.2197987450739995,-1.5524473981035747,1.2573208443389094,-1.5989458375717998,0.0,1.0,0.0,0
-1.1270103009583907,0.5748610368872871,1.2952584664651792,-0.02189375674403781,-0.17211072849217188,-0.6406684395993715,0.5918436755931638,0.0,1.0,0.0,0
1.1051649275332136,1.2964321349169288,-0.6489420025224754,0.1599680032023776,0.17297343891067885,0.5843973709426097,-0.3146899160613039,0.0,0.0,1.0,1
-0.4010996575464869,-0.34965193246319154,0.7397726181829921,-1.0544183417166828,-0.5171948958950225,-0.9685029522796197,0.36521027767954684,0.0,1.0,0.0,0
1.3047903544714872,0.19152639105903982,1.1216691388769957,1.2712796046990398,1.5533101085220817,1.1537941561240939,-0.6924122459173321,1.0,0.0,0.0,1
-1.1451580670436883,1.4091776189840604,-1.586324371498666,0.9425067161965625,1.5533101085220817,-1.6586808737117216,-0.8435011778597433,1.0,0.0,0.0,1
0.2522199215242265,-1.2290667081868176,1.538283525088636,1.351251388388832,1.2082259411192309,-1.3481008090672757,-0.6924122459173321,0.0,1.0,0.0,0
0.08889002675654817,-1.116321224119686,1.6077192561239093,0.6711950352341579,1.2082259411192309,0.44636178665618914,-1.2212235077157716,0.0,1.0,0.0,1
0.8873917345096424,-0.9359284496122755,1.0175155423240856,-0.04144241497932015,0.5180576063135296,0.5498884748710047,1.120654937391603,0.0,1.0,0.0,0
-1.0181237044466052,0.3268209719395977,-0.5447884059695653,0.9733106625067043,1.5533101085220817,-0.6234139915635687,1.6494661991900426,0.0,1.0,0.0,0
-0.1470309323523206,-1.2290667081868176,-0.8572491956282955,-0.2807653824658081,0.17297343891067885,-1.6759353217475244,0.44075474365075246,0.0,1.0,0.0,0
-0.9273848740201173,-1.0261248368659808,-0.40591694389901856,0.6439453904213399,-1.207363230700724,0.3428350984413736,-1.2212235077157716,0.0,0.0,1.0,0
1.3773814188126774,1.0258429731558132,-1.5516065059810293,-0.7203140009682194,1.5533101085220817,-1.17555632870925,0.742932607535575,0.0,0.0,1.0,0
1.667745676177439,-1.116321224119686,-1.586324371498666,0.5633812231486608,1.2082259411192309,-1.451627497282091,-1.296767973686977,0.0,0.0,1.0,0
0.17962885718303614,-1.4545576763210806,0.6009011561124454,-1.3719359421443007,0.5180576063135296,-1.17555632870925,-0.8435011778597433,1.0,0.0,0.0,0
0.7059140736566665,0.8003520050215501,-1.2044278508046624,0.07821906876392405,-1.5524473981035747,0.4981251307635969,-1.4478569056293884,1.0,0.0,0.0,0
-0.6914639149112485,1.0934902635960921,-1.4474529094281192,0.1256097553949116,-0.17211072849217188,0.42910733862038636,0.9695660054491919,0.0,0.0,1.0,0
1.1414604597038087,0.25917368149931874,-1.5516065059810293,-0.32993321984545776,0.5180576063135296,-1.0030118483512247,0.5918436755931638,0.0,1.0,0.0,0
0.724061839741964,-1.0261248368659808,1.0522334078417224,0.22513019731998582,0.8631417737163802,-0.9339940562080147,-1.3723124396581827,0.0,0.0,1.0,0
-0.709611680996546,-0.4849465133437494,1.086951273359359,-0.25707003915031434,0.17297343891067885,-1.3135919129956706,0.13857687976592992,1.0,0.0,0.0,0
